1889,Cordaz,Cordaz Alex,P,Por,1,1,1,1,Inter,1,1,destro,Italia,01/01/1983 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CORDAZ.png?v=29,0,0.0,0.0
250,Handanovic,Handanovic Samir,P,Por,8,16,8,16,Inter,4,4,destro,Slovenia,14/07/1984 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HANDANOVIC.png?v=29,0,6.05,4.45
5830,Onana,Onana Andrè,P,Por,14,1,14,1,Inter,47,47,destro,Camerun,02/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ONANA.png?v=29,0,6.11,5.18
2120,Bastoni,Bastoni Alessandro,D,Dc,10,15,10,15,Inter,24,24,sinistro,Italia,13/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASTONI.png?v=29,0,6.07,6.11
322,De Vrij,De Vrij Stefan,D,Dc,6,10,6,10,Inter,12,12,destro,Olanda,05/02/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-VRIJ.png?v=29,0,5.83,5.92
798,Skriniar,Skriniar Milan,D,Dc,8,17,8,16,Inter,23,23,destro,Slovacchia,11/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SKRINIAR.png?v=29,0,5.79,5.57
4897,Pirola,Pirola Lorenzo,D,Dc,5,4,5,4,Salernitana,10,10,sinistro,Italia,20/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.62,5.72
253,D'ambrosio,D'Ambrosio Danilo,D,Dd;Ds;Dc,3,8,3,9,Inter,4,5,destro,Italia,09/09/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/D-AMBROSIO.png?v=29,0,5.86,5.79
254,Dimarco,Dimarco Federico,D,Ds;Dc;E,17,8,17,9,Inter,33,38,sinistro,Italia,10/11/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DIMARCO.png?v=29,0,6.13,6.60
4887,Bellanova,Bellanova Raoul,D,E,3,8,3,7,Inter,2,2,destro,Italia,17/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BELLANOVA.png?v=29,0,5.9,5.9
2525,Darmian,Darmian Matteo,D,E,11,9,11,8,Inter,18,17,destro,Italia,02/12/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DARMIAN.png?v=29,0,6.05,6.20
5513,Dumfries,Dumfries Denzel,D,E,10,20,10,19,Inter,14,13,destro,Olanda;Aruba,18/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUMFRIES.png?v=29,0,5.92,6.0
2160,Gosens,Gosens Robin,D,E,11,19,11,18,Inter,18,17,sinistro,Germania;Olanda,05/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOSENS.png?v=29,0,5.97,6.31
4411,Agoume,Agoume Lucien,C,M;C,1,2,1,2,Inter,0,0,destro,Francia;Camerun,09/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AGOUME.png?v=29,1,0.0,0.0
5719,Asllani,Asllani Kristjan,C,M;C,3,8,3,8,Inter,4,5,destro,Albania,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ASLLANI.png?v=29,0,6.0,5.9
265,Brozovic,Brozovic Marcelo,C,M;C,9,15,9,15,Inter,22,23,ambidestro,Croazia,16/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BROZOVIC.png?v=29,0,6.0,6.15
801,Gagliardini,Gagliardini Roberto,C,M;C,2,8,2,8,Inter,4,5,destro,Italia,07/04/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GAGLIARDINI.png?v=29,0,5.69,5.56
1870,Barella,Barella Nicolò,C,C,23,20,23,19,Inter,62,62,destro,Italia,07/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARELLA.png?v=29,0,6.25,6.91
2194,Calhanoglu,Calhanoglu Hakan,C,T,20,19,20,18,Inter,68,65,destro,Turchia;Germania,08/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALHANOGLU.png?v=29,0,6.37,6.75
2529,Mkhitaryan,Mkhitaryan Henrikh,C,T;A,14,16,14,16,Inter,34,27,ambidestro,Armenia,21/01/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MKHITARYAN.png?v=29,0,6.06,6.38
495,Correa,Correa Joaquin,A,A,14,16,14,16,Inter,10,10,destro,Argentina;Italia,13/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CORREA.png?v=29,0,6.06,6.62
2475,Sanchez,Sanchez Alexis,A,A,12,12,12,12,Inter,0,0,destro,Cile,19/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SANCHEZ.png?v=29,1,0.0,0.0
647,Dzeko,Dzeko Edin,A,Pc,23,16,22,15,Inter,53,46,ambidestro,Bosnia Erzegovina,17/03/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DZEKO.png?v=29,0,6.17,7.04
2531,Lukaku,Lukaku Romelu,A,Pc,19,39,19,39,Inter,111,111,sinistro,Belgio;Repubblica Democratica Del Congo,13/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUKAKU.png?v=29,0,5.88,6.5
2764,Martinez L.,Martinez Lautaro,A,Pc,32,34,32,34,Inter,245,245,destro,Argentina,22/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARTINEZ-L.png?v=29,0,6.29,7.71
2038,Pinamonti,Pinamonti Andrea,A,Pc,13,23,13,23,Sassuolo,42,42,destro,Italia,19/05/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PINAMONTI.png?v=29,0,5.8,6.34
218,Perin,Perin Mattia,P,Por,8,1,8,1,Juventus,4,4,destro,Italia,10/11/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PERIN.png?v=29,0,6.44,6.11
1930,Pinsoglio,Pinsoglio Carlo,P,Por,1,1,1,1,Juventus,1,1,sinistro,Italia,16/03/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PINSOGLIO.png?v=29,0,0.0,0.0
453,Szczesny,Szczesny Wojciech,P,Por,14,16,14,16,Juventus,58,58,destro,Polonia,18/04/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SZCZESNY.png?v=29,0,6.10,5.24
286,Bonucci,Bonucci Leonardo,D,Dc,7,15,7,15,Juventus,10,10,destro,Italia,01/05/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONUCCI.png?v=29,0,5.89,5.83
2788,Bremer,Bremer,D,Dc,13,18,13,18,Juventus,36,37,destro,Brasile,18/03/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BREMER.png?v=29,0,6.04,6.3
5831,Gatti,Gatti Federico,D,Dc,4,5,4,5,Juventus,12,12,destro,Italia,24/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GATTI.png?v=29,0,6.06,5.89
294,Rugani,Rugani Daniele,D,Dc,2,5,2,5,Juventus,5,5,destro,Italia,29/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RUGANI.png?v=29,0,6.0,6.0
662,Alex Sandro,Alex Sandro Lobo,D,Ds;E,4,8,4,8,Juventus,13,13,sinistro,Brasile,26/01/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ALEX-SANDRO.png?v=29,0,5.65,5.55
2728,Pellegrini Lu.,Pellegrini Luca,D,Ds;E,3,7,3,7,Lazio,8,8,sinistro,Italia,07/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PELLEGRINI-LU.png?v=29,0,0.0,0.0
4237,Danilo,Danilo Luiz da Silva,D,Dd;Ds;E,17,12,16,14,Juventus,38,39,destro,Brasile,15/07/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DANILO.png?v=29,0,6.24,6.59
358,De Sciglio,De Sciglio Mattia,D,Dd;Ds;E,4,6,4,7,Juventus,10,11,destro,Italia,20/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DE-SCIGLIO.png?v=29,0,5.75,5.75
697,Cuadrado,Cuadrado Jaime,C,E;W,7,15,7,15,Juventus,30,30,destro,Colombia,26/05/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CUADRADO.png?v=29,0,5.84,5.98
2432,Zakaria,Zakaria Denis,C,M,10,10,10,10,Juventus,0,0,destro,Svizzera;Repubblica Democratica Del Congo,20/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAKARIA.png?v=29,1,5.75,5.75
4285,Arthur,Arthur Melo,C,M;C,4,5,4,5,Juventus,0,0,destro,Brasile,12/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ARTHUR.png?v=29,1,0.0,0.0
827,Locatelli,Locatelli Manuel,C,M;C,10,14,10,14,Juventus,36,37,destro,Italia,08/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LOCATELLI.png?v=29,0,6.16,6.06
4459,Rovella,Rovella Nicolò,C,M;C,6,3,6,3,Monza,16,17,destro,Italia,04/12/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROVELLA.png?v=29,0,6.12,6.16
2379,Rabiot,Rabiot Adrien,C,C,26,7,26,7,Juventus,71,71,sinistro,Francia,03/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RABIOT.png?v=29,0,6.42,7.44
4973,Mckennie,McKennie Weston,C,C;W,7,11,7,11,Juventus,0,0,destro,Stati Uniti,28/08/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MCKENNIE.png?v=29,1,5.7,5.97
4465,Fagioli,Fagioli Nicolò,C,C;T,18,3,18,3,Juventus,25,25,destro,Italia,12/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FAGIOLI.png?v=29,0,6.24,6.71
5813,Miretti,Miretti Fabio,C,C;T,8,2,8,2,Juventus,8,8,destro,Italia,03/08/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRETTI.png?v=29,0,6.03,6.11
303,Pogba,Pogba Paul,C,C;T,12,24,12,24,Juventus,14,14,ambidestro,Francia;Guinea,15/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POGBA.png?v=29,0,6.0,6.0
2002,Chiesa,Chiesa Federico,C,W;A,12,25,12,25,Juventus,25,24,destro,Italia,25/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHIESA.png?v=29,0,6.08,6.29
2382,Di Maria,Di Maria Angel,A,A,22,26,22,26,Juventus,68,68,sinistro,Argentina;Italia,14/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-MARIA.png?v=29,0,6.24,7.12
5505,Kaio Jorge,Kaio Jorge,A,Pc,1,1,1,1,Juventus,1,1,destro,Brasile,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAIO-JORGE.png?v=29,0,0.0,0.0
2097,Kean,Kean Moise,A,Pc,14,15,14,14,Juventus,27,26,destro,Italia;Costa D''avorio,28/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KEAN.png?v=29,0,5.90,6.60
2841,Vlahovic,Vlahovic Dusan,A,Pc,26,40,26,40,Juventus,217,217,sinistro,Serbia,28/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VLAHOVIC.png?v=29,0,6.08,7.18
5502,Adamonis,Adamonis Marius,P,Por,1,1,1,1,Lazio,1,1,destro,Lituania,13/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ADAMONIS.png?v=29,0,0.0,0.0
5832,Luis Maximiano,Luis Maximiano,P,Por,1,12,1,12,Lazio,1,1,ambidestro,Portogallo,05/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUIS-MAXIMIANO.png?v=29,0,4.0,3.0
513,Acerbi,Acerbi Francesco,D,Dc,8,8,8,8,Inter,18,18,sinistro,Italia,10/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ACERBI.png?v=29,0,6.0,5.91
5833,Gila,Gila Mario,D,Dc,2,4,2,4,Lazio,2,2,destro,Spagna,29/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.5,5.5
460,Romagnoli,Romagnoli Alessio,D,Dc,14,11,14,11,Lazio,35,36,sinistro,Italia,12/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMAGNOLI.png?v=29,0,6.24,6.30
5498,Casale,Casale Nicolò,D,Dd;Dc,10,9,10,10,Lazio,32,33,destro,Italia,14/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASALE.png?v=29,0,6.05,6.12
329,Radu,Radu Stefan,D,Ds;Dc,1,2,1,2,Lazio,1,1,sinistro,Romania,22/10/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RADU.png?v=29,0,0.0,0.0
327,Patric,Patric,D,Dd;Dc,5,5,5,5,Lazio,8,8,destro,Spagna,17/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PATRIC.png?v=29,0,6.11,6.07
2263,Lazzari,Lazzari Manuel,D,Dd;E,7,10,7,10,Lazio,15,14,destro,Italia,29/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAZZARI.png?v=29,0,6.1,5.98
5461,Kamenovic,Kamenovic Dimitrije,D,Ds;E,1,1,1,1,Lazio,0,0,sinistro,Serbia,16/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAMENOVIC.png?v=29,1,0.0,0.0
140,Hysaj,Hysaj Elseid,D,Dd;Ds;E,8,6,8,6,Lazio,13,14,destro,Albania,20/02/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HYSAJ.png?v=29,0,5.95,5.93
2188,Marusic,Marusic Adam,D,Dd;Ds;E,9,7,9,8,Lazio,19,20,destro,Montenegro;Serbia,17/10/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARUSIC.png?v=29,0,6.05,6.0
333,Cataldi,Cataldi Danilo,C,M;C,8,8,8,8,Lazio,12,13,destro,Italia,06/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CATALDI.png?v=29,0,5.98,5.92
5834,Marcos Antonio,Marcos Antonio,C,M;C,2,10,2,11,Lazio,4,5,destro,Brasile,13/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARCOS-ANTONIO.png?v=29,0,6.0,6.25
5674,Basic,Basic Toma,C,C,4,5,4,4,Lazio,6,6,sinistro,Croazia,25/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASIC.png?v=29,0,6.0,5.95
645,Milinkovic-Savic,Milinkovic-Savic Sergej,C,C;T,25,29,25,29,Lazio,188,188,destro,Serbia;Spagna,27/02/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MILINKOVIC-SAVIC.png?v=29,0,6.32,7.11
2085,Luis Alberto,Luis Alberto Alconchel,C,T,23,18,23,17,Lazio,69,66,destro,Spagna,28/09/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUIS-ALBERTO.png?v=29,0,6.38,6.96
5510,Romero L.,Romero Luka,C,W;A,1,2,1,2,Lazio,4,4,sinistro,Argentina;Spagna,18/11/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ROMERO-L.png?v=29,0,6.25,7.75
335,Felipe Anderson,Felipe Anderson,C,W;A,23,19,23,19,Lazio,71,69,destro,Brasile,15/04/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FELIPE-ANDERSON.png?v=29,0,6.28,7.05
632,Zaccagni,Zaccagni Mattia,C,W;A,31,20,31,20,Lazio,149,149,destro,Italia,16/06/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZACCAGNI.png?v=29,0,6.59,7.76
5500,Cancellieri,Cancellieri Matteo,A,A,2,7,2,7,Lazio,4,4,sinistro,Italia,12/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CANCELLIERI.png?v=29,0,5.83,5.83
4938,Moro,Moro Raul,A,A,1,1,1,1,Lazio,1,0,destro,Spagna,05/12/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MORO.png?v=29,1,0.0,0.0
2489,Pedro,Pedro Rodriguez Ledesma,A,A,19,19,19,19,Lazio,40,40,ambidestro,Spagna,28/07/1987 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEDRO.png?v=29,0,6.16,6.64
785,Immobile,Immobile Ciro,A,Pc,27,42,27,42,Lazio,248,248,destro,Italia,20/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IMMOBILE.png?v=29,0,6.26,7.62
4468,Bleve,Bleve Marco,P,Por,1,1,1,1,Lecce,1,1,destro,Italia,18/10/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,0.0,0.0
4351,Brancolini,Brancolini Federico,P,Por,1,1,1,1,Lecce,1,1,destro,Italia,14/07/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,0.0,0.0
2134,Falcone,Falcone Wladimiro,P,Por,13,5,13,5,Lecce,23,23,destro,Italia,12/04/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FALCONE.png?v=29,0,6.24,5.02
139,Dermaku,Dermaku Kastriot,D,Dc,2,4,2,4,Lecce,2,2,destro,Albania;Italia,15/01/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.5,5.5
4960,Tuia,Tuia Alessandro,D,Dc,4,3,4,3,Lecce,4,4,destro,Italia,08/06/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,6.07,6.0
2745,Calabresi,Calabresi Arturo,D,Dd;Dc,3,3,3,3,Lecce,0,0,destro,Italia,17/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALABRESI.png?v=29,1,0.0,0.0
5867,Gendrey,Gendrey Valentin,D,Dd;Dc,6,4,6,4,Lecce,10,10,destro,Francia;Guadalupa,21/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.84,5.77
5835,Baschirotto,Baschirotto Federico ,D,Dd;Ds;Dc,14,2,14,2,Lecce,33,34,destro,Italia,02/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASCHIROTTO.png?v=29,0,6.20,6.43
4946,Frabotta,Frabotta Gianluca,D,Ds;E,3,4,3,4,Lecce,0,0,sinistro,Italia,24/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FRABOTTA.png?v=29,1,0.0,0.0
4502,Gallo,Gallo Antonino,D,Ds;E,4,2,4,2,Lecce,8,8,sinistro,Italia,05/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GALLO.png?v=29,0,5.76,5.54
5868,Bjorkengren,Bjorkengren John,C,M;C,1,1,1,1,Lecce,0,0,sinistro,Svezia,09/12/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
5869,Blin,Blin Alexis,C,M;C,7,2,7,2,Lecce,10,10,destro,Francia,16/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.94,5.96
5870,Hjulmand,Hjulmand Morten,C,M;C,10,6,10,7,Lecce,23,24,destro,Danimarca,25/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HJULMAND.png?v=29,0,6.09,6.04
4921,Askildsen,Askildsen Kristoffer,C,C,2,3,2,3,Lecce,4,4,destro,Norvegia,09/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ASKILDSEN.png?v=29,0,5.62,5.5
5872,Helgason,Helgason Thorir Johann,C,C;T,3,1,3,1,Lecce,1,1,destro,Islanda,28/09/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.79,5.79
4475,Majer,Majer Zan,C,C;T,4,4,4,4,Lecce,0,0,destro,Slovenia,25/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,0.0,0.0
5873,Listkowski,Listkowski Marcin,C,W,1,1,1,1,Lecce,0,0,ambidestro,Polonia,10/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,5.88,5.88
4486,Strefezza,Strefezza Gabriel,C,W,24,13,24,13,Lecce,55,52,destro,Brasile;Italia,18/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/STREFEZZA.png?v=29,0,6.35,7.12
5494,Di Mariano,Di Mariano Francesco,A,A,5,5,5,5,Lecce,0,0,destro,Italia,20/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-MARIANO.png?v=29,1,0.0,0.0
5874,Rodriguez P.,Rodriguez Pablo,A,A,1,2,1,2,Lecce,0,0,destro,Spagna,04/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,1,6.0,6.0
5836,Ceesay,Ceesay Assan,A,Pc,14,10,14,10,Lecce,14,12,sinistro,Gambia,17/03/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CEESAY.png?v=29,0,5.95,6.5
4923,Colombo,Colombo Lorenzo,A,Pc,12,7,13,6,Lecce,19,17,sinistro,Italia,08/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/COLOMBO.png?v=29,0,5.92,6.32
5837,Voelkerling Persson,Voelkerling Persson Joel,A,Pc,1,1,1,1,Lecce,1,1,destro,Svezia,15/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.75,5.75
4312,Maignan,Maignan Mike,P,Por,13,18,13,18,Milan,64,64,destro,Francia;Guyana Francese,03/07/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAIGNAN.png?v=29,0,6.27,5.42
41,Mirante,Mirante Antonio,P,Por,1,1,1,1,Milan,1,1,destro,Italia,08/07/1983 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MIRANTE.png?v=29,0,0.0,0.0
160,Tatarusanu,Tatarusanu Ciprian,P,Por,7,1,7,1,Milan,1,1,destro,Romania,09/02/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TATARUSANU.png?v=29,0,6.0,4.62
4401,Gabbia,Gabbia Matteo,D,Dc,2,1,2,1,Milan,2,2,destro,Italia,21/10/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GABBIA.png?v=29,0,5.5,5.39
2633,Kjaer,Kjaer Simon,D,Dc,2,5,2,5,Milan,14,14,destro,Danimarca,26/03/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KJAER.png?v=29,0,5.9,5.7
4751,Tomori,Tomori Fikayo,D,Dc,11,15,11,15,Milan,30,31,destro,Inghilterra;Canada,19/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TOMORI.png?v=29,0,6.06,6.10
4976,Kalulu,Kalulu Pierre,D,Dd;Dc,7,14,7,15,Milan,21,22,destro,Francia;Repubblica Democratica Del Congo,05/06/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KALULU.png?v=29,0,5.79,5.83
357,Calabria,Calabria Davide,D,Dd;E,7,13,7,13,Milan,13,13,destro,Italia,06/12/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALABRIA.png?v=29,0,5.88,6.06
464,Florenzi,Florenzi Alessandro,D,Dd;E,2,7,2,7,Milan,2,2,destro,Italia,11/03/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FLORENZI.png?v=29,0,5.83,5.83
5017,Ballo-Toure',Ballo-Tourè Fodè,D,Ds;E,3,2,3,2,Milan,3,3,sinistro,Francia;Mali,03/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BALLO-TOURE.png?v=29,0,6.0,6.75
4292,Hernandez T.,Hernandez Theo,D,Ds;E,15,20,15,22,Milan,60,60,sinistro,Francia;Spagna,06/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HERNANDEZ-T.png?v=29,0,6.14,6.44
2639,Bakayoko,Bakayoko Tiemouè,C,M,2,2,2,2,Milan,2,2,destro,Francia;Costa D''avorio,17/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BAKAYOKO.png?v=29,0,5.5,5.5
2818,Bennacer,Bennacer Ismael,C,M;C,13,10,13,10,Milan,30,31,sinistro,Algeria;Francia,01/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BENNACER.png?v=29,0,6.19,6.33
4449,Tonali,Tonali Sandro,C,M;C,15,16,15,16,Milan,31,34,destro,Italia,08/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TONALI.png?v=29,0,6.14,6.44
5298,Pobega,Pobega Tommaso,C,C;T,4,9,4,9,Milan,5,5,ambidestro,Italia,15/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/POBEGA.png?v=29,0,5.91,6.05
148,Krunic,Krunic Rade,C,C;T,4,7,4,6,Milan,11,11,destro,Bosnia Erzegovina,07/10/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KRUNIC.png?v=29,0,5.83,5.7
4892,Saelemaekers,Saelemaekers Alexis,C,W,7,8,7,8,Milan,15,14,destro,Belgio,27/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SAELEMAEKERS.png?v=29,0,5.78,5.95
5875,Adli,Adli Yacine,C,T,1,7,2,6,Milan,3,2,destro,Francia;Algeria,29/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=29,0,5.67,5.5
4825,Diaz B.,Diaz Brahim,C,W;T,21,11,21,11,Milan,45,43,ambidestro,Spagna;Marocco,03/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DIAZ-B.png?v=29,0,6.2,6.88
4970,Messias,Messias Junior,C,W,13,14,13,14,Milan,20,18,sinistro,Brasile,13/05/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MESSIAS.png?v=29,0,5.94,6.67
4896,Maldini,Maldini Daniel,C,T;A,11,2,11,2,Spezia,2,2,destro,Italia;Venezuela,11/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MALDINI.png?v=29,0,6.07,6.46
4510,Rafael Leao,Leao Rafael,A,A,29,31,29,31,Milan,178,178,destro,Portogallo;Angola,10/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RAFAEL-LEAO.png?v=29,0,6.39,7.56
186,Rebic,Rebic Ante,A,A,12,14,12,14,Milan,12,12,destro,Croazia,21/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/REBIC.png?v=29,0,5.86,6.54
4200,Giroud,Giroud Oliver,A,Pc,23,28,23,28,Milan,152,152,sinistro,Francia,30/09/1986 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GIROUD.png?v=29,0,6.13,7.02
2530,Ibrahimovic,Ibrahimovic Zlatan,A,Pc,5,13,5,13,Milan,13,13,ambidestro,Svezia,03/10/1981 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IBRAHIMOVIC.png?v=29,0,5.75,6.5
